"Issuer","IIN","Format","Type","Country","Scheme"
"hsbc","492159","4921 59XX XXXX XXXX","CREDIT","Malaysia","Visa"
"hsbc","540041","5400 41XX XXXX XXXX","CREDIT","Malaysia","Visa"
"hsbc","541288","5412 88XX XXXX XXXX","CREDIT","Malaysia","Visa"
"hsbc","416502","4165 02XX XXXX XXXX","CREDIT","Mexico","Visa"
"hsbc","421316","4213 16XX XXXX XXXX","DEBIT","Mexico","Visa"
"hsbc","426012","4260 12XX XXXX XXXX","CREDIT","Mexico","Visa"
"hsbc","452421","4524 21XX XXXX XXXX","CREDIT","Mexico","Visa"
"hsbc","483030","4830 30XX XXXX XXXX","DEBIT","Mexico","Visa"
"hsbc","491089","4910 89XX XXXX XXXX","DEBIT","Mexico","Visa"
"hsbc","491283","4912 83XX XXXX XXXX","CREDIT","Mexico","Visa"
"hsbc","491284","4912 84XX XXXX XXXX","CREDIT","Mexico","Visa"
"hsbc","493166","4931 66XX XXXX XXXX","CREDIT","Mexico","Visa"
"hsbc","522174","5221 74XX XXXX XXXX","CREDIT","Mexico","Visa"
"hsbc","540956","5409 56XX XXXX XXXX","CREDIT","Mexico","Visa"
"hsbc","541286","5412 86XX XXXX XXXX","CREDIT","Mexico","Visa"
"hsbc","541290","5412 90XX XXXX XXXX","CREDIT","Mexico","Visa"
"hsbc","547074","5470 74XX XXXX XXXX","CREDIT","Mexico","Visa"
"hsbc","547092","5470 92XX XXXX XXXX","CREDIT","Mexico","Visa"
"hsbc","453933","4539 33XX XXXX XXXX","CREDIT","Oman","Visa"
"hsbc","453928","4539 28XX XXXX XXXX","CREDIT","Qatar","Visa"
"hsbc","405919","4059 19XX XXXX XXXX","DEBIT","Turkey","Visa"
"hsbc","428240","4282 40XX XXXX XXXX","CREDIT","Turkey","Visa"
"hsbc","525413","5254 13XX XXXX XXXX","CREDIT","Turkey","Visa"
"hsbc","550473","5504 73XX XXXX XXXX","CREDIT","Turkey","Visa"
"hsbc","465942-465943","4659 42XX XXXX XXXX","DEBIT","United Kingdom","Visa"
"hsbc","465944","4659 44XX XXXX XXXX","DEBIT","United Kingdom","Visa"
"hsbc","486483","4864 83XX XXXX XXXX","CREDIT","United Kingdom","Visa"
"hsbc","543460","5434 60XX XXXX XXXX","CREDIT","United Kingdom","Visa"
"hsbc","540580","5405 80XX XXXX XXXX","CREDIT","United States","Visa"
"hsbc","544368","5443 68XX XXXX XXXX","DEBIT","United States","Visa"
"hsbc","549109","5491 09XX XXXX XXXX","CREDIT","United States","Visa"
"usbank","400548","4005 48XX XXXX XXXX","DEBIT","United States","Visa"
"usbank","400614","4006 14XX XXXX XXXX","CREDIT","United States","Visa"
"usbank","401398","4013 98XX XXXX XXXX","CREDIT","United States","Visa"
"usbank","403769","4037 69XX XXXX XXXX","CREDIT","United States","Visa"
"usbank","403784","4037 84XX XXXX XXXX","CREDIT","United States","Visa"
"usbank","407714","4077 14XX XXXX XXXX","DEBIT","United States","Visa"
"usbank","414778","4147 78XX XXXX XXXX","CREDIT","United States","Visa"
"usbank","414781","4147 81XX XXXX XXXX","CREDIT","United States","Visa"
"usbank","418621","4186 21XX XXXX XXXX","CREDIT","United States","Visa"
"usbank","418646","4186 46XX XXXX XXXX","DEBIT","United States","Visa"
"usbank","419002","4190 02XX XXXX XXXX","DEBIT","United States","Visa"
"usbank","420719","4207 19XX XXXX XXXX","DEBIT","United States","Visa"
"usbank","435577","4355 77XX XXXX XXXX","CREDIT","United States","Visa"
"usbank","435983","4359 83XX XXXX XXXX","CREDIT","United States","Visa"
"usbank","436618","4366 18XX XXXX XXXX","DEBIT","United States","Visa"
"usbank","442828","4428 28XX XXXX XXXX","DEBIT","United States","Visa"
"usbank","443244","4432 44XX XXXX XXXX","CREDIT","United States","Visa"
"usbank","443264","4432 64XX XXXX XXXX","DEBIT","United States","Visa"
"usbank","448559","4485 59XX XXXX XXXX","CREDIT","United States","Visa"
"usbank","469227","4692 27XX XXXX XXXX","CREDIT","United States","Visa"
"usbank","471925","4719 25XX XXXX XXXX","CREDIT","United States","Visa"
"usbank","476153","4761 53XX XXXX XXXX","CREDIT","United States","Visa"
"usbank","479826","4798 26XX XXXX XXXX","CREDIT","United States","Visa"
"usbank","479853","4798 53XX XXXX XXXX","CREDIT","United States","Visa"
"usbank","480209","4802 09XX XXXX XXXX","DEBIT","United States","Visa"
"usbank","541005","5410 05XX XXXX XXXX","DEBIT","United States","Visa"
"itau","400247","4002 47XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","400652","4006 52XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","403247","4032 47XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","407505","4075 05XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","421844","4218 44XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","421845","4218 45XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","421847","4218 47XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","421848","4218 48XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","422004-422006","4220 04XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","422100","4221 00XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","422200","4222 00XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","422201","4222 01XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","439354","4393 54XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","444054","4440 54XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","459020","4590 20XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","459023","4590 23XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","459078","4590 78XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","459080","4590 80XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","460035","4600 35XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","470598","4705 98XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","482481","4824 81XX XXXX XXXX","DEBIT","Brazil","Visa"
"itau","489391","4893 91XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","490172","4901 72XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","512363","5123 63XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","514868","5148 68XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","521397","5213 97XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","524003","5240 03XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","525496","5254 96XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","525662","5256 62XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","525663-525664","5256 63XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","525695","5256 95XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","526769","5267 69XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","526778","5267 78XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","526863","5268 63XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","527407","5274 07XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","527468","5274 68XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","527496","5274 96XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","527497","5274 97XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","529323","5293 23XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","530780","5307 80XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","531681","5316 81XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","539039","5390 39XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","539083","5390 83XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","541187","5411 87XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","541555","5415 55XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","542974","5429 74XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","542976","5429 76XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","544199","5441 99XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","544540","5445 40XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","544665","5446 65XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","544859","5448 59XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","544883","5448 83XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","548474","5484 74XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","548724","5487 24XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","548984","5489 84XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","548985","5489 85XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","549167","5491 67XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","552236","5522 36XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","552640","5526 40XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","553636","5536 36XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","554722","5547 22XX XXXX XXXX","CREDIT","Brazil","Visa"
"itau","419189","4191 89XX XXXX XXXX","CREDIT","Chile","Visa"
"bank_of_america_national_association","549191","5491 91XX XXXX XXXX","CREDIT","Canada","Visa"
"bank_of_america_national_association","374322","37432 2XXXX XXXXX","CREDIT","United States","Visa"
"bank_of_america_national_association","374632","37463 2XXXX XXXXX","CREDIT","United States","Visa"
"bank_of_america_national_association","374720","37472 0XXXX XXXXX","CREDIT","United States","Visa"
"bank_of_america_national_association","400390","4003 90XX XXXX XXXX","CREDIT","United States","Visa"
"bank_of_america_national_association","402400","4024 00XX XXXX XXXX","CREDIT","United States","Visa"
"bank_of_america_national_association","403647","4036 47XX XXXX XXXX","CREDIT","United States","Visa"
"bank_of_america_national_association","407871","4078 71XX XXXX XXXX","CREDIT","United States","Visa"
"bank_of_america_national_association","407892","4078 92XX XXXX XXXX","CREDIT","United States","Visa"
"bank_of_america_national_association","411770-411771","4117 70XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","411773-411776","4117 73XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","411777","4117 77XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","413571","4135 71XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","413572","4135 72XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","413574-413575","4135 74XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","413577","4135 77XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","414707","4147 07XX XXXX XXXX","CREDIT","United States","Visa"
"bank_of_america_national_association","414734","4147 34XX XXXX XXXX","CREDIT","United States","Visa"
"bank_of_america_national_association","414737","4147 37XX XXXX XXXX","CREDIT","United States","Visa"
"bank_of_america_national_association","414773","4147 73XX XXXX XXXX","CREDIT","United States","Visa"
"bank_of_america_national_association","417008","4170 08XX XXXX XXXX","CREDIT","United States","Visa"
"bank_of_america_national_association","425627-425628","4256 27XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","425637","4256 37XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","426428-426429","4264 28XX XXXX XXXX","CREDIT","United States","Visa"
"bank_of_america_national_association","426451","4264 51XX XXXX XXXX","CREDIT","United States","Visa"
"bank_of_america_national_association","426452","4264 52XX XXXX XXXX","CREDIT","United States","Visa"
"bank_of_america_national_association","426465","4264 65XX XXXX XXXX","CREDIT","United States","Visa"
"bank_of_america_national_association","430594","4305 94XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","431303","4313 03XX XXXX XXXX","CREDIT","United States","Visa"
"bank_of_america_national_association","431307","4313 07XX XXXX XXXX","CREDIT","United States","Visa"
"bank_of_america_national_association","431308","4313 08XX XXXX XXXX","CREDIT","United States","Visa"
"bank_of_america_national_association","431351","4313 51XX XXXX XXXX","CREDIT","United States","Visa"
"bank_of_america_national_association","431352","4313 52XX XXXX XXXX","CREDIT","United States","Visa"
"bank_of_america_national_association","432624","4326 24XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","432626","4326 26XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","432628","4326 28XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","432630","4326 30XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","433718","4337 18XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","433993","4339 93XX XXXX XXXX","CREDIT","United States","Visa"
"bank_of_america_national_association","435272","4352 72XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","435603","4356 03XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","435619","4356 19XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","435643","4356 43XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","435680","4356 80XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","435685","4356 85XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","435687","4356 87XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","435688","4356 88XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","436802","4368 02XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","442743","4427 43XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","442777","4427 77XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","444395","4443 95XX XXXX XXXX","CREDIT","United States","Visa"
"bank_of_america_national_association","447619","4476 19XX XXXX XXXX","CREDIT","United States","Visa"
"bank_of_america_national_association","448585","4485 85XX XXXX XXXX","CREDIT","United States","Visa"
"bank_of_america_national_association","448813","4488 13XX XXXX XXXX","CREDIT","United States","Visa"
"bank_of_america_national_association","453253","4532 53XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","455689","4556 89XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","461691","4616 91XX XXXX XXXX","CREDIT","United States","Visa"
"bank_of_america_national_association","463288","4632 88XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","463550-463551","4635 50XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","463552","4635 52XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","463572-463573","4635 72XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","463575-463578","4635 75XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","463580","4635 80XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","463581","4635 81XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","463584-463585","4635 84XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","463588","4635 88XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","463589","4635 89XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","464875","4648 75XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","464880","4648 80XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","470132","4701 32XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","470134","4701 34XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","471529","4715 29XX XXXX XXXX","CREDIT","United States","Visa"
"bank_of_america_national_association","471724","4717 24XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","471727","4717 27XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","474472-474475","4744 72XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","474476","4744 76XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","474477-474482","4744 77XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","474484-474489","4744 84XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","480011-480012","4800 11XX XXXX XXXX","CREDIT","United States","Visa"
"bank_of_america_national_association","481581-481583","4815 81XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","481588","4815 88XX XXXX XXXX","CREDIT","United States","Visa"
"bank_of_america_national_association","484575","4845 75XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","484588","4845 88XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","484594","4845 94XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","488889","4888 89XX XXXX XXXX","CREDIT","United States","Visa"
"bank_of_america_national_association","488890","4888 90XX XXXX XXXX","CREDIT","United States","Visa"
"bank_of_america_national_association","488893","4888 93XX XXXX XXXX","CREDIT","United States","Visa"
"bank_of_america_national_association","488894","4888 94XX XXXX XXXX","CREDIT","United States","Visa"
"bank_of_america_national_association","494340","4943 40XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","511560","5115 60XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","517572","5175 72XX XXXX XXXX","CREDIT","United States","Visa"
"bank_of_america_national_association","520001","5200 01XX XXXX XXXX","CREDIT","United States","Visa"
"bank_of_america_national_association","527513","5275 13XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","527515","5275 15XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","527517","5275 17XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","527518","5275 18XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","527519","5275 19XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","527520","5275 20XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","527523","5275 23XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","531250-531251","5312 50XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","531255","5312 55XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","531257-531260","5312 57XX XXXX XXXX","DEBIT","United States","Visa"
"bank_of_america_national_association","531262","5312 62XX XXXX XXXX","DEBIT","United States","Visa"
